Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Central African Republic,CAF,"Population ages 15-64, total",SP.POP.1564.TO,2334839,2369235,2413934,2467576,..
Central African Republic,CAF,"Population ages 65 and above, total",SP.POP.65UP.TO,127202,128556,130141,131861,..
Chad,TCD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.836666141071,47.6386483409172,47.4005732131307,47.126299988842,..
Chad,TCD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.7186268135263,49.9074968101164,50.1327084490236,50.393181066809,..
Chad,TCD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.4447070454026,2.4538548489664,2.46671833784574,2.48051894434901,..
Chad,TCD,"Population ages 0-14, total",SP.POP.0014.TO,6750220,6936981,7118036,7294091,..
Chad,TCD,"Population ages 15-64, total",SP.POP.1564.TO,7015783,7267363,7528315,7799731,..
Chad,TCD,"Population ages 65 and above, total",SP.POP.65UP.TO,344972,357322,370421,383929,..
Channel Islands,CHI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.4953593131179,15.4442467485008,15.3268312927993,15.1883588760051,..
Channel Islands,CHI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.0333766665659,67.8366672058374,67.6749770254647,67.5141789687916,..
Channel Islands,CHI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.4712640203162,16.7190860456618,16.998191681736,17.2974621552033,..
Channel Islands,CHI,"Population ages 0-14, total",SP.POP.0014.TO,25627,25780,25851,25896,..
Channel Islands,CHI,"Population ages 15-64, total",SP.POP.1564.TO,112517,113235,114144,115111,..
Channel Islands,CHI,"Population ages 65 and above, total",SP.POP.65UP.TO,27241,27908,28670,29492,..
Chile,CHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.5670398928665,20.2993805064597,20.024196501231,19.7539024707995,..
Chile,CHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.8365630081395,68.8222483435176,68.7839092508846,68.7162958723189,..
Chile,CHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.596397098994,10.8783711500226,11.1918942478844,11.5298016568816,..
Chile,CHL,"Population ages 0-14, total",SP.POP.0014.TO,3695764,3696328,3698557,3699740,..
Chile,CHL,"Population ages 15-64, total",SP.POP.1564.TO,12369485,12531890,12704690,12869985,..
Chile,CHL,"Population ages 65 and above, total",SP.POP.65UP.TO,1904104,1980850,2067192,2159435,..
China,CHN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.0538360554933,17.9946160874834,17.9373611027194,17.8770027525543,..
China,CHN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,72.61433377299,72.2027527736548,71.7175184402221,71.2021137123803,..
China,CHN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.3318301715167,9.80263113886186,10.3451204570585,10.9208835350654,..
China,CHN,"Population ages 0-14, total",SP.POP.0014.TO,247557811,248085474,248682677,248978380,..
China,CHN,"Population ages 15-64, total",SP.POP.1564.TO,995702268,995434082,994288090,991653198,..
China,CHN,"Population ages 65 and above, total",SP.POP.65UP.TO,127959922,135145445,143424233,152098421,..
Colombia,COL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.5296683230477,24.0457654306216,23.5569125467782,23.077895979964,..
Colombia,COL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.7756374926303,68.0179463013345,68.2439989221801,68.4440570001664,..
Colombia,COL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.69469418432195,7.9362882680438,8.19908853104178,8.47804701986958,..
Colombia,COL,"Population ages 0-14, total",SP.POP.0014.TO,11656662,11583180,11519581,11457872,..
Colombia,COL,"Population ages 15-64, total",SP.POP.1564.TO,32207435,32765192,33372043,33981574,..
Colombia,COL,"Population ages 65 and above, total",SP.POP.65UP.TO,3656570,3823021,4009442,4209239,..
Comoros,COM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.1419302722838,39.97664632123,39.7724759550407,39.5384238311615,..
Comoros,COM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.9647965588919,57.0991161298756,57.2646002172278,57.4545668623441,..
Comoros,COM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.89327316882422,2.92423754889441,2.96292382773144,3.00700930649436,..
Comoros,COM,"Population ages 0-14, total",SP.POP.0014.TO,312073,318051,323705,329087,..
Comoros,COM,"Population ages 15-64, total",SP.POP.1564.TO,442858,454276,466072,478207,..
Comoros,COM,"Population ages 65 and above, total",SP.POP.65UP.TO,22493,23265,24115,25028,..
"Congo, Dem. Rep.",COD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.3440610255338,46.3460484845834,46.2834669086621,46.1656420864844,..
"Congo, Dem. Rep.",COD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.6382174703543,50.6335131749842,50.6967685651836,50.8165172919176,..
"Congo, Dem. Rep.",COD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.01772150411182,3.02043834043243,3.01976452615423,3.01784062159803,..
"Congo, Dem. Rep.",COD,"Population ages 0-14, total",SP.POP.0014.TO,35334818,36515647,37674170,38810574,..
"Congo, Dem. Rep.",COD,"Population ages 15-64, total",SP.POP.1564.TO,38608878,39893703,41266543,42720476,..
"Congo, Dem. Rep.",COD,"Population ages 65 and above, total",SP.POP.65UP.TO,2300848,2379777,2458051,2537041,..
"Congo, Rep.",COG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.1547972187529,42.0756410966803,41.9441974134633,41.7635024604532,..
"Congo, Rep.",COG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.2762868106987,55.3186952970851,55.4126395725043,55.5547780005145,..
"Congo, Rep.",COG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.56891597054835,2.60566360623458,2.64316301403234,2.68171953903232,..
"Congo, Rep.",COG,"Population ages 0-14, total",SP.POP.0014.TO,2047077,2095787,2143643,2190230,..
"Congo, Rep.",COG,"Population ages 15-64, total",SP.POP.1564.TO,2684269,2755424,2831975,2913494,..
"Congo, Rep.",COG,"Population ages 65 and above, total",SP.POP.65UP.TO,124749,129788,135084,140639,..
Costa Rica,CRI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.1496372378091,21.8506147250296,21.5773722341662,21.3247441063911,..
Costa Rica,CRI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.1672146811216,69.1839215242038,69.1721175590723,69.1254082206391,..
Costa Rica,CRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.68314808106928,8.96546375076668,9.25051020676152,9.54984767296984,..
Costa Rica,CRI,"Population ages 0-14, total",SP.POP.0014.TO,1073771,1070537,1068070,1066118,..
Costa Rica,CRI,"Population ages 15-64, total",SP.POP.1564.TO,3353091,3389559,3423988,3455884,..
Costa Rica,CRI,"Population ages 65 and above, total",SP.POP.65UP.TO,420942,439249,457896,477439,..
Cote d'Ivoire,CIV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.5612724420064,42.3811493518329,42.1667382098065,41.9369721367589,..
Cote d'Ivoire,CIV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.6386328543659,54.7985044860968,54.9927058733985,55.2040848482383,..
Cote d'Ivoire,CIV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.80009470362772,2.82034616207037,2.84055591679499,2.85894301500285,..
Cote d'Ivoire,CIV,"Population ages 0-14, total",SP.POP.0014.TO,9885342,10096340,10304484,10513276,..
Cote d'Ivoire,CIV,"Population ages 15-64, total",SP.POP.1564.TO,12690447,13054491,13438825,13839238,..
Cote d'Ivoire,CIV,"Population ages 65 and above, total",SP.POP.65UP.TO,650354,671883,694160,716715,..
Croatia,HRV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.540971453438,14.4314905519695,14.4380264493861,14.5119400058464,..
Croatia,HRV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.2131450168373,65.9528270908012,65.5395821564065,65.0426269817306,..
Croatia,HRV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.2458835297247,19.6156823572293,20.0223913942074,20.445433012423,..
Croatia,HRV,"Population ages 0-14, total",SP.POP.0014.TO,611245,602421,595501,593451,..
Croatia,HRV,"Population ages 15-64, total",SP.POP.1564.TO,2783338,2753101,2703200,2659853,..
Croatia,HRV,"Population ages 65 and above, total",SP.POP.65UP.TO,809021,818827,825830,836096,..
Cuba,CUB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.6748655007103,16.5734606405023,16.4062997442336,16.2112389922363,..
Cuba,CUB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.2786023853353,69.0380873435303,68.8156204984913,68.6025495906116,..
Cuba,CUB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.0465321139543,14.3884520159674,14.778079757275,15.1862114171521,..
Cuba,CUB,"Population ages 0-14, total",SP.POP.0014.TO,1888392,1878620,1860353,1838053,..
Cuba,CUB,"Population ages 15-64, total",SP.POP.1564.TO,7845650,7825542,7803181,7778252,..
Cuba,CUB,"Population ages 65 and above, total",SP.POP.65UP.TO,1590739,1630947,1675725,1721834,..
Curacao,CUW,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.7726576038337,19.5862205995579,19.2793693710377,18.8839461266221,..
Curacao,CUW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.9083185796418,64.6542731540124,64.5061328296203,64.4311590640975,..
Curacao,CUW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.3190238165245,15.7595062464297,16.214497799342,16.6848948092804,..
Curacao,CUW,"Population ages 0-14, total",SP.POP.0014.TO,31237,31272,30881,30186,..
Curacao,CUW,"Population ages 15-64, total",SP.POP.1564.TO,102542,103230,103323,102993,..
Curacao,CUW,"Population ages 65 and above, total",SP.POP.65UP.TO,24201,25162,25972,26671,..
Cyprus,CYP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.8955671261903,16.8727733259727,16.836628300265,16.787847956511,..
Cyprus,CYP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,70.2714505355366,70.0034268027247,69.7480159840227,69.4930902700408,..
Cyprus,CYP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.8329823382731,13.1237998713026,13.4153557157123,13.7190617734483,..
Cyprus,CYP,"Population ages 0-14, total",SP.POP.0014.TO,196155,197443,198618,199652,..
Cyprus,CYP,"Population ages 15-64, total",SP.POP.1564.TO,815841,819171,822803,826457,..
Cyprus,CYP,"Population ages 65 and above, total",SP.POP.65UP.TO,148989,153573,158258,163156,..
Czech Republic,CZE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.114187309465,15.2062034548539,15.3853751430547,15.5866055197434,..
Czech Republic,CZE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.8908352361486,66.2722456851995,65.6179183338762,64.9925175870224,..
Czech Republic,CZE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.9949774543864,18.5215508599466,18.9967065230691,19.4208768932343,..
Czech Republic,CZE,"Population ages 0-14, total",SP.POP.0014.TO,1593951,1606738,1629994,1656185,..
Czech Republic,CZE,"Population ages 15-64, total",SP.POP.1564.TO,7054347,7002546,6951850,6905907,..
Czech Republic,CZE,"Population ages 65 and above, total",SP.POP.65UP.TO,1897761,1957049,2012594,2063603,..
Denmark,DNK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.843159986605,16.5972697518572,16.4916924766681,16.4582625623987,..
Denmark,DNK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.109395915935,63.9802785646613,63.8488146240044,63.7287848006111,..
Denmark,DNK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.04744409746,19.4224516834814,19.6594928993276,19.8129526369902,..
Denmark,DNK,"Population ages 0-14, total",SP.POP.0014.TO,957278,950693,950743,954159,..
Denmark,DNK,"Population ages 15-64, total",SP.POP.1564.TO,3643647,3664797,3680871,3694642,..
Denmark,DNK,"Population ages 65 and above, total",SP.POP.65UP.TO,1082558,1112520,1133366,1148645,..
Djibouti,DJI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.5578926753268,30.3325110428022,29.9820251901548,29.5741159613441,..
Djibouti,DJI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.1269758083486,65.2792128397868,65.5614506529506,65.898304660541,..
Djibouti,DJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.31513151632452,4.38827611741103,4.45652415689456,4.52757937811482,..
Djibouti,DJI,"Population ages 0-14, total",SP.POP.0014.TO,279297,281823,283059,283592,..
Djibouti,DJI,"Population ages 15-64, total",SP.POP.1564.TO,595256,606517,618964,631912,..
Djibouti,DJI,"Population ages 65 and above, total",SP.POP.65UP.TO,39440,40772,42074,43416,..
Dominica,DMA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..
Dominica,DMA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..
Dominica,DMA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Dominica,DMA,"Population ages 0-14, total",SP.POP.0014.TO,..,..,..,..,..
Dominica,DMA,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
Dominica,DMA,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
Dominican Republic,DOM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.8284307622879,28.5335824387239,28.2506194174432,27.9771295026574,..
Dominican Republic,DOM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.6618451459295,64.7772338241547,64.8693953755237,64.9400530208454,..
Dominican Republic,DOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.50972409178267,6.68918373712136,6.87998520703305,7.08281747649721,..
Dominican Republic,DOM,"Population ages 0-14, total",SP.POP.0014.TO,2964047,2966849,2970025,2973176,..
Dominican Republic,DOM,"Population ages 15-64, total",SP.POP.1564.TO,6648324,6735370,6819805,6901287,..
Dominican Republic,DOM,"Population ages 65 and above, total",SP.POP.65UP.TO,669309,695524,723302,752703,..
Ecuador,ECU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.058809451259,28.7069231700268,28.3616003254264,28.0285920021109,..
Ecuador,ECU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.3387375539877,64.5292713967933,64.6872593327007,64.814118271228,..
Ecuador,ECU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.60245299475328,6.7638054331799,6.9511403418729,7.15728972666108,..
Ecuador,ECU,"Population ages 0-14, total",SP.POP.0014.TO,4711020,4734092,4760597,4788505,..
Ecuador,ECU,"Population ages 15-64, total",SP.POP.1564.TO,10430609,10641596,10857990,11073075,..
Ecuador,ECU,"Population ages 65 and above, total",SP.POP.65UP.TO,1070391,1115427,1166774,1222777,..
"Egypt, Arab Rep.",EGY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.3134784786923,33.6454555875967,33.7755380296658,33.7987207092348,..
"Egypt, Arab Rep.",EGY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.5843092250585,61.2079444748912,61.0365300119322,60.971499944556,..
"Egypt, Arab Rep.",EGY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.10221229624926,5.14659993751209,5.18793195840207,5.22977934620923,..
"Egypt, Arab Rep.",EGY,"Population ages 0-14, total",SP.POP.0014.TO,30795828,31777148,32574005,33265916,..
"Egypt, Arab Rep.",EGY,"Population ages 15-64, total",SP.POP.1564.TO,56930104,57809111,58865212,60010342,..
"Egypt, Arab Rep.",EGY,"Population ages 65 and above, total",SP.POP.65UP.TO,4716615,4860813,5003376,5147337,..
El Salvador,SLV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.3717441745016,27.8516074921537,27.4456233330401,27.1320809139623,..
El Salvador,SLV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.8718703380361,64.2219345914653,64.4496680247071,64.5808290812314,..
El Salvador,SLV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.75638548746238,7.92645791638105,8.10470864225283,8.28709000480629,..
El Salvador,SLV,"Population ages 0-14, total",SP.POP.0014.TO,1794548,1770288,1753260,1742081,..
El Salvador,SLV,"Population ages 15-64, total",SP.POP.1564.TO,4039975,4082038,4117123,4146570,..
El Salvador,SLV,"Population ages 65 and above, total",SP.POP.65UP.TO,490601,503817,517739,532093,..
Equatorial Guinea,GNQ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,37.5278118175408,37.4481969749338,37.2850439222759,37.1165988655245,..
Equatorial Guinea,GNQ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.9366917457949,60.0434503530341,60.231204070992,60.4255237876965,..
Equatorial Guinea,GNQ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.53549643666436,2.50835267203213,2.48375200673216,2.45787734677897,..
Equatorial Guinea,GNQ,"Population ages 0-14, total",SP.POP.0014.TO,438538,455063,470538,485847,..
Equatorial Guinea,GNQ,"Population ages 15-64, total",SP.POP.1564.TO,700401,729635,760118,790954,..
Equatorial Guinea,GNQ,"Population ages 65 and above, total",SP.POP.65UP.TO,29629,30481,31345,32173,..
Eritrea,ERI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..
Eritrea,ERI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..
Eritrea,ERI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Eritrea,ERI,"Population ages 0-14, total",SP.POP.0014.TO,..,..,..,..,..
Eritrea,ERI,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
Eritrea,ERI,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
